,date,band1,band2,band3,band4,band5,band6,band7,measured_TP
534,2003-07-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.051
535,2003-08-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.072
536,2003-09-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.049
537,2003-10-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.144
538,2003-11-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.106
539,2003-12-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.098
540,2004-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.105
541,2004-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.087
542,2004-03-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.101
543,2004-04-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.063
544,2004-05-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.081
545,2004-06-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.056
546,2004-07-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.049
547,2004-08-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.061
548,2004-09-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.161
549,2004-10-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.07
550,2004-11-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.071
551,2004-12-11,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.073
552,2005-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.124
553,2005-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.109
554,2005-03-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.104
555,2005-04-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.087
556,2005-05-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.08
557,2005-06-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.054
558,2005-07-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.042
559,2005-08-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.13
560,2005-09-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.141
561,2005-10-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.063
562,2005-11-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.065
563,2005-12-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.2
564,2006-01-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.111
565,2006-02-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.157
566,2006-03-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.127
567,2006-04-16,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.088
568,2006-05-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.088
569,2006-06-19,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.075
570,2006-07-13,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.072
571,2006-08-14,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.143
572,2006-09-15,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.112
573,2006-10-17,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.08
574,2006-11-18,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.098
575,2006-12-12,0.092048,0.050052,0.048396,0.08822,0.01316,0.009640000000000001,0.005224,0.101
